fpLILEEflg,AHCIncomeEQ_LILEE,fpfullinc,fuelexpn,FuelCosteqFactor,EqAHCincDeciles_LILEE,elecmop,gasmop,aagph2021_x,FPGAP_LILEE,fpvuln,fpLILEEqdt,FPEERband,FPEERrating,DWtype,DWage,Ongas,CentralHeating,Mainfueltype,boiler_x,WallType,tenure4x_fp,Loftins,EPC,SAP12,hhcompx_x,Ageyng,Ageold,Hhsize,ethhrp2x_x,Hhsick,Unoc,emphrp3x_x,ECO_AW,FloorArea,gorehs_x,HTHG,WHDBroad,HousingCosts,fpbasinc,wathcost,spahcost,litecost,cookcost,BHCflg10,AHCflg10,FullincDeciles,aagpd2021,aagph2021_y,tenure8x,tenure4x,tenure2x,vacantx,gorehs_y,region3x,govreg1,hhcompx_y,hhcomp1,hhtype11,hhtype7,hhtype6,hhsizex,ndepchild,noUnits1,sft,agehrp2x,agehrp4x,agehrp6x,agepart6x,ager,pyngbx,ageoldbx,emphrpx,emphrp3x_y,nssech9,nssecp9,hhempx,empprtx,empprt3x,workless,atspahrp,atspaprt,atspaany,ethhrp2x_y,ethprt2x,sexhrp,freeLeas,owntype,hatentp3,srtentype2,bedstdx,nbedsx,bedrqx,lharqx,lhastdx,nrooms1a,sharer,accomhh1,lenresb,lenownb,ftbuyer,prevten,tenex,tenure2,tenure4,hhltsick,hhwhch,mortwkx,rentwkx,rentExS,hhincx,hhinc5x,amthbenx,housbenx,hhbensx,JOINTINCx,ALLincx,HYEARGRx,hhvulx,market_rent,equityr,equityr5,BHCinceq,BHCinceqv5,BHCinceqv60h,AHCinceq,AHCinceqv5,AHCinceqv60h,dampalfm,dhhhsrsym,dhomeszm,dhcostzm,dwtypenx,dwtype8x,dwtype3x,housex,dwage7x,dwage6x,dwage5x,dwage4x,alltypex,floorx,floor5x,floory,floor5y,storeyx,dblglaz2,dblglaz4,parking,neivisx,lv1upkpx,lv2trafx,lv3utilx,lvnumx,lvanyx,attic,heat4x,heat7x,sysage,fuelx,watersys,boiler_y,mainsgas,watercyl,loftinsx,loftins4,loftins6,loftinsu,loftu4,wallinsz,wallcavy,pcavwallx,wins95x,sap12,sap412,rdsap09,EPceeb12e,EPceir12e,EPceib12e,Equivalised fuel costs,Equivalised AHC income,household_income_threshold,fpLIHCflg
0,21022,31411,1382,1,4,1,1,2102,0,0,3,1,70,3,5,1,1,1,5,1,1,2,1,70,3,4,5,3,1,2,0,1,3,5,9,0,0,1560,32889,126,517,687,51,0,0,6,2094,2102,1,1,1,1,9,2,4,3,1,2,2,2,3,1,1,2,2,3,5,5,4,4,5,1,1,6,3,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,4,3,2,2,4,6,2,2,6,6,2,9,1,2,1,2,0,30.0,-9.0,-9.0,32889.2,3,-9.0,-9,2,37590.0,37590.0,37590.0,2,-9,222000.0,5,454.253903990746,2,0,404.3364030335861,2,0,0,0,0,-9.0,3,3,1,1,3,3,3,3,9,103.48,4,109.98,4,2,2,4,4,1,0,1,0,1,1,2,1,1,3,1,1,5,1,0,100,3,4,100,3,1,1,1,1,69.54,3,71.67,3,64.961,4,1382.0,21022,17437.699999999997,0
0,46650,27057,1225,1,9,1,1,2403,0,1,4,2,66,2,3,1,1,1,5,4,1,3,2,66,7,6,5,1,1,2,1,1,3,5,4,0,0,0,28671,68,633,488,37,0,0,5,2400,2403,1,1,1,1,4,1,1,7,7,11,6,6,1,0,1,0,2,4,6,-9,5,6,5,2,1,4,0,2,-9,-9,-9,1,-9,1,1,-9,2,1,1,-9,-9,5,5,1,1,5,7,2,3,6,6,2,9,2,1,1,2,0,0.0,-9.0,-9.0,28470.7999,3,-9.0,-9,2,31823.5,31823.5,31823.5,2,-9,220000.0,5,775.5109041331801,4,0,895.8488030503979,5,0,0,0,0,-9.0,2,2,1,1,1,1,1,1,7,136.58,5,144.11,5,3,1,3,3,1,0,0,0,0,0,1,1,1,2,1,1,5,1,0,200,4,6,200,4,4,2,6,4,66.16,3,66.14,4,58.708,4,1225.0,46650,17280.699999999997,0
0,38257,38257,1271,1,8,1,1,1240,0,1,4,2,67,3,6,1,1,1,5,1,1,2,2,67,2,6,5,2,1,2,0,1,3,4,7,0,0,0,39878,104,570,554,44,0,0,7,1237,1240,1,1,1,1,7,3,4,2,1,1,1,1,2,0,1,1,2,4,6,5,5,6,5,1,1,1,3,1,2,1,0,0,0,0,1,1,2,1,1,-9,-9,5,3,1,1,5,7,2,2,8,8,1,9,2,1,1,2,0,0.0,-9.0,-9.0,39877.9999,4,-9.0,-9,2,44987.5,44987.5,44987.5,2,-9,315000.0,5,735.7307673076923,4,0,735.7307673076923,4,0,0,0,0,-9.0,3,3,1,1,4,4,4,4,10,91.13,4,96.63,4,2,2,4,4,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,100,3,4,100,3,1,1,1,1,66.52,3,68.82,4,61.279,4,1271.0,38257,17326.699999999997,0
0,29631,29631,1253,1,6,1,1,1107,0,1,3,1,79,6,2,1,1,1,5,3,1,1,1,79,2,6,5,2,1,2,1,1,3,5,10,0,0,0,31143,88,414,705,45,0,0,6,1107,1107,1,1,1,1,10,3,4,2,1,1,1,1,2,0,1,0,2,3,5,6,4,6,5,2,1,2,2,2,3,3,0,0,0,0,1,1,1,2,3,-9,-9,4,2,1,1,4,6,2,5,4,4,2,9,2,1,1,2,0,0.0,-9.0,-9.0,31143.1999,3,-9.0,-9,2,32610.0,32610.0,32610.0,2,-9,450000.0,5,569.849998076923,3,0,569.849998076923,3,0,1,0,0,-9.0,6,6,2,2,1,1,1,1,3,165.97,5,170.82,5,3,1,2,3,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,-9,-9,-9,-9,-9,3,2,6,4,78.95,4,77.92,3,76.241,3,1253.0,29631,17308.699999999997,0
0,8294,13754,866,1,1,3,3,3292,0,1,2,1,78,5,9,1,1,1,5,1,4,3,1,78,5,4,4,2,1,1,0,2,2,2,7,0,1,5460,8294,93,241,485,47,0,1,2,3266,3292,4,4,2,1,7,3,4,5,2,7,4,4,2,0,1,0,1,3,5,-9,4,4,4,4,2,7,0,4,-9,-9,1,0,-9,0,1,-9,1,-9,-9,1,5,3,2,2,2,3,4,2,4,4,-9,3,9,5,4,2,1,0,-9.0,105.0,105.0,8293.68,1,105.0,1,1,8293.68,13753.68,8293.68,1,2,-99999999.0,-9,264.4938461538462,1,1,159.4938461538462,1,1,0,0,0,-9.0,7,7,2,2,6,6,5,4,2,54.13,2,56.12,2,3,2,4,1,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,150,4,5,150,4,1,1,1,2,77.75,4,78.06,3,80.057,3,866.0,8294,16921.699999999997,0
0,36694,41114,765,1,8,1,1,1301,0,1,3,1,74,1,5,1,1,1,5,1,3,3,2,66,2,6,5,2,1,1,0,3,4,1,4,0,0,4420,37994,53,331,339,43,0,0,7,1298,1301,3,3,2,1,4,1,1,2,1,1,1,1,2,0,1,0,2,4,6,5,5,6,5,3,3,2,6,3,3,3,1,1,0,1,1,1,1,-9,-9,-9,1,3,1,1,1,3,3,2,3,5,-9,3,9,4,3,2,1,0,-9.0,85.0,85.0,13790.0,1,60.0,1,1,13790.0,16910.0,13790.0,1,1,-99999999.0,-9,329.0384615384615,1,1,244.0384615384615,1,1,0,0,0,-9.0,5,5,1,1,3,3,3,3,4,35.2,1,36.52,1,1,2,4,2,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,250,4,6,250,4,1,1,1,1,66.33,3,67.33,4,68.828,3,765.0,36694,16820.699999999997,0
0,26248,21464,877,1,5,3,3,1626,0,1,4,2,67,6,2,1,1,1,3,4,4,1,2,61,7,6,5,1,1,2,0,3,2,2,8,0,1,6240,15224,44,504,290,39,0,0,4,1626,1626,4,4,2,1,8,2,3,7,7,11,6,6,1,0,1,0,2,4,6,-9,5,6,5,3,3,6,0,3,-9,-9,-9,1,-9,1,1,-9,2,-9,-9,1,5,3,1,1,1,3,3,2,5,7,-9,3,9,5,4,2,2,0,-9.0,120.0,120.0,14114.75,1,120.0,1,1,14114.75,20354.75,14114.75,1,2,-99999999.0,-9,589.9756027554535,3,0,474.6269893899205,3,0,0,0,0,-9.0,6,6,2,2,1,1,1,1,3,52.8,2,54.72,2,3,1,1,2,1,0,0,0,0,0,2,1,1,3,1,1,3,1,0,-9,-9,-9,-9,-9,4,2,6,4,60.82,3,61.55,4,56.028,4,877.0,26248,16932.699999999997,0
0,31914,31914,1225,1,7,1,1,1421,0,1,4,2,67,6,2,1,1,1,5,4,1,3,2,67,2,6,5,2,1,2,1,3,3,4,10,0,0,0,33858,51,457,671,45,0,0,6,1421,1421,1,1,1,1,10,3,4,2,1,1,1,1,2,0,1,0,2,4,6,6,5,6,5,3,3,2,3,3,3,3,-9,1,1,1,1,1,1,2,2,-9,-9,5,3,1,1,5,5,2,5,4,4,2,9,2,1,1,2,0,0.0,-9.0,-9.0,33657.7999,3,-9.0,-9,2,36952.0,36952.0,36952.0,2,-9,420000.0,5,613.7461519230769,3,0,613.7461519230769,4,0,1,0,0,-9.0,6,6,2,2,1,1,1,1,3,95.79,4,101.22,4,3,2,4,4,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,200,4,6,200,4,4,2,6,4,67.24,3,67.92,4,62.189,4,1225.0,31914,17280.699999999997,0
0,100000,100000,2839,1,10,1,88,7664,0,1,4,3,39,6,2,0,3,2,-9,4,2,2,3,39,4,1,3,2,1,2,0,1,3,5,8,0,0,43800,100000,238,1863,659,79,0,0,10,7535,7664,2,2,1,1,8,2,3,4,2,5,3,3,2,1,1,1,1,3,4,-9,4,1,3,1,1,1,0,1,-9,-9,0,0,-9,0,1,-9,1,-9,-9,-9,-9,3,2,2,2,3,5,2,5,5,-9,3,9,3,5,3,2,0,-9.0,842.3076923076923,842.3076923076923,100000.0,5,0.0,2,2,100000.0,100000.0,100000.0,2,3,-99999999.0,-9,1920.0,5,0,1920.0,5,0,0,1,1,8096.30226392561,6,6,3,2,1,1,1,1,3,107.82,4,113.4,5,6,2,4,5,3,0,1,0,1,1,2,3,4,2,4,3,-9,0,1,75,2,3,-8,-8,4,2,6,4,39.15,2,31.96,5,38.2,6,2839.0,100000,18894.699999999997,0
1,16701,27210,1471,1,3,1,1,3753,92,1,1,2,65,2,4,1,1,1,5,2,1,2,2,65,3,1,2,4,1,2,0,1,3,3,4,0,0,3828,28421,124,561,732,55,0,0,5,3748,3753,1,1,1,1,4,1,1,3,1,2,2,2,4,2,1,1,1,2,2,2,2,1,2,1,1,3,3,1,2,1,0,0,0,0,1,1,1,1,1,-9,-9,4,3,2,2,4,5,2,3,4,4,1,9,1,2,1,2,0,73.61538461538461,-9.0,-9.0,28420.7712,3,-9.0,-9,1,35585.84,35585.84,35585.84,1,-9,14000.0,1,373.5545494505495,2,0,320.972131868132,2,0,0,0,0,-9.0,2,2,1,1,2,2,2,2,8,83.34,3,88.14,3,2,2,4,2,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,75,2,3,75,2,2,1,1,3,64.93,3,66.24,4,60.164,4,1471.0,16701,17526.699999999997,1
0,14219,14007,730,1,2,1,1,1869,0,1,2,1,72,5,6,1,1,1,3,1,4,1,1,72,7,6,5,1,1,2,0,3,2,1,8,0,1,5760,15241,96,267,329,38,0,0,2,1869,1869,4,4,2,1,8,2,3,7,7,11,6,6,1,0,1,0,2,4,6,-9,5,6,5,3,3,2,0,3,-9,-9,-9,1,-9,1,1,-9,2,-9,-9,1,5,3,1,1,1,3,3,2,4,6,-9,3,9,5,4,2,2,0,-9.0,110.7692307692308,110.7692307692308,15041.4,1,0.0,2,2,15508.0,15508.0,15508.0,2,2,-99999999.0,-9,401.6475315729047,2,0,272.9907161803714,1,1,0,0,0,-9.0,7,7,2,2,4,4,4,4,2,44.98,1,46.08,1,3,2,4,2,1,0,0,0,0,0,2,1,1,3,1,1,3,1,0,-9,-9,-9,-9,-9,1,1,2,1,72.06,4,72.12,3,72.985,3,730.0,14219,16785.699999999997,0
0,24259,42682,1398,1,5,1,1,1118,0,1,4,2,65,4,8,1,1,1,5,1,1,2,2,65,2,5,6,3,1,1,0,3,3,3,5,0,0,8235,44564,113,639,597,49,0,0,8,1117,1118,1,1,1,1,5,3,2,2,1,4,1,1,3,0,1,0,2,4,6,6,6,5,6,3,3,5,2,3,3,3,0,1,1,1,1,1,1,1,1,-9,-9,5,4,2,2,5,7,2,1,8,8,2,9,1,2,1,1,0,158.3565706348852,-9.0,-9.0,32664.0,3,-9.0,-9,2,34580.0,34580.0,46580.0,2,-9,-88888888.0,-8,617.1341816078658,3,0,466.5013316222369,3,0,0,0,0,-9.0,4,4,1,1,5,5,5,4,6,82.92,3,88.69,3,2,2,4,3,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,100,3,4,100,3,1,1,1,1,64.89,3,68.22,4,62.509,4,1398.0,24259,17453.699999999997,0
0,43984,31511,898,1,9,1,1,1738,0,0,3,1,74,2,9,1,1,1,4,1,1,3,1,74,6,4,1,1,1,1,1,1,3,3,10,0,0,6000,32889,87,310,462,39,0,0,6,1728,1738,1,1,1,1,10,3,4,6,7,11,6,5,1,0,1,0,1,1,1,-9,1,4,1,2,1,4,0,2,-9,-9,0,0,-9,0,1,-9,2,1,1,-9,-9,5,3,1,1,5,5,2,3,4,4,1,9,1,2,1,1,0,115.3846153846154,-9.0,-9.0,32888.9,3,-9.0,-9,2,41437.5,41437.5,41437.5,2,-9,100000.0,3,904.453214695752,5,0,845.8604111405837,5,0,0,0,0,-9.0,2,2,1,1,7,6,5,4,10,81.79,3,88.5,3,3,2,4,4,1,0,0,0,0,0,1,1,1,2,1,1,4,1,1,200,4,6,-8,-8,1,1,1,2,73.93,4,76.88,3,73.032,3,898.0,43984,16953.699999999997,0
0,32627,65095,2034,1,7,1,1,1275,0,0,3,1,71,4,6,1,1,1,5,5,1,3,1,71,3,3,3,4,1,2,1,1,3,5,1,0,0,12240,68087,123,867,989,55,0,0,10,1273,1275,1,1,1,1,1,1,1,3,1,2,2,2,4,2,1,2,1,3,4,4,4,3,3,1,1,2,1,1,1,1,0,0,0,0,1,1,2,1,1,-9,-9,5,5,3,3,5,8,2,1,4,5,2,9,1,2,1,2,0,235.3846153846154,-9.0,-9.0,68086.59879999999,5,-9.0,-9,2,87250.91,87250.91,87250.91,2,-9,-88888888.0,-8,817.805414781297,4,0,627.0726353276352,4,0,0,0,0,-9.0,4,4,1,1,4,4,4,4,6,229.69,5,229.32,5,2,2,4,3,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,150,4,5,150,4,5,3,1,4,70.56,4,69.15,3,63.004,4,2034.0,32627,18089.699999999997,0
0,45028,63940,1370,1,9,1,1,656,0,1,4,2,66,3,4,1,1,1,5,2,1,3,2,66,2,5,5,3,1,2,0,1,3,4,2,0,0,0,65634,105,593,621,51,0,0,9,653,656,1,1,1,1,2,1,1,2,1,1,1,1,3,0,2,1,2,4,6,6,5,5,5,2,1,2,4,2,2,1,0,0,0,0,1,1,2,1,1,-9,-9,4,3,2,2,4,6,2,2,4,5,2,9,2,1,1,2,0,0.0,-9.0,-9.0,34793.9999,4,-9.0,-9,2,39732.5,39732.5,79732.5,2,-9,250000.0,5,924.4939256795836,5,0,865.8992402491874,5,0,0,0,0,-9.0,5,5,1,1,2,2,2,2,4,86.83,3,89.58,3,1,2,4,4,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,250,4,6,250,4,2,1,1,3,65.91,3,67.92,4,60.615,4,1370.0,45028,17425.699999999997,0
0,17599,13669,668,1,3,3,3,3783,0,1,3,1,76,5,5,1,1,1,5,1,3,1,1,76,6,5,3,1,1,1,0,1,4,1,5,0,1,3462,14602,84,194,350,39,0,0,2,3754,3783,3,3,2,1,5,3,2,6,6,10,5,5,1,0,1,1,1,3,4,-9,4,5,3,1,1,7,0,1,-9,-9,0,0,-9,0,1,-9,1,-9,-9,-9,4,3,1,1,1,3,3,2,4,5,-9,3,9,4,3,2,1,0,-9.0,66.5680473372781,66.5680473372781,14601.6,1,0.0,2,2,16120.0,16120.0,16120.0,2,1,-99999999.0,-9,392.2818599311136,2,0,338.3806876147726,2,0,0,0,0,-9.0,7,7,2,2,3,3,3,3,2,39.68,1,40.87,1,3,2,4,1,2,0,1,0,1,1,2,1,1,2,1,1,5,1,0,-9,-9,-9,-9,-9,1,1,1,1,76.11,4,77.48,3,80.32,3,668.0,17599,16723.699999999997,0
1,15599,22151,2390,1,3,1,88,2171,397,1,1,2,58,2,6,0,2,2,-9,2,1,2,2,58,1,4,4,3,1,1,0,3,1,4,10,1,1,0,23447,186,1252,862,91,1,1,4,2159,2171,1,1,1,1,10,3,4,1,1,4,1,1,3,0,1,0,1,3,4,5,4,4,4,6,3,6,4,4,6,3,0,0,0,0,1,1,2,1,1,-9,-9,4,3,2,2,4,5,2,3,6,6,2,9,2,1,1,1,3,0.0,-9.0,-9.0,13772.65,1,-9.0,-9,1,13772.65,13772.65,31972.65,1,-9,140000.0,4,411.9816367842683,2,0,385.8701245937162,2,0,0,0,1,3707.55949436226,2,2,1,1,4,4,4,4,10,90.27,4,96.14,4,2,2,4,1,1,0,0,0,0,0,2,2,2,2,4,3,-9,0,1,100,3,4,100,3,2,1,1,3,58.27,3,65.63,4,37.549,6,2390.0,15599,18445.699999999997,1
0,31503,23160,762,1,7,1,1,3981,0,1,3,1,76,5,5,1,1,1,5,1,3,3,1,76,7,7,6,1,1,1,1,3,4,3,4,0,0,4888,24110,47,238,441,37,0,0,4,3981,3981,3,3,2,1,4,1,1,7,7,11,6,6,1,0,1,0,2,4,6,-9,6,7,6,3,3,2,0,3,-9,-9,-9,1,-9,1,1,-9,2,-9,-9,-9,1,4,2,1,1,4,4,2,4,8,-9,3,9,4,3,2,1,0,-9.0,100.3846153846154,94.0006753846154,26669.9999,3,0.0,2,2,29247.5,29247.5,29247.5,1,1,-99999999.0,-9,746.8570579793341,4,0,700.6785404509284,4,0,0,0,0,-9.0,7,7,2,2,3,3,3,3,2,68.34,2,71.04,3,3,2,4,2,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,125,3,4,-8,-8,1,1,1,1,75.58,4,65.15,3,75.756,3,762.0,31503,16817.699999999997,0
0,44496,81873,1721,1,9,1,1,1704,0,1,4,2,68,3,4,1,1,1,5,1,1,2,2,68,5,4,5,4,1,2,0,3,3,5,2,0,0,0,83567,79,640,944,57,0,0,10,1696,1704,1,1,1,1,2,1,1,5,4,8,4,4,4,0,2,2,2,4,6,5,5,4,5,3,3,5,7,3,6,3,0,1,0,1,1,1,1,1,1,-9,-9,4,3,2,2,4,7,2,2,8,8,2,9,2,1,1,2,0,0.0,-9.0,-9.0,51335.0,5,-9.0,-9,2,57575.0,57575.0,93975.0,2,-9,150000.0,4,948.5287303058388,5,0,855.7378762541807,5,0,0,0,0,-9.0,3,3,1,1,2,2,2,2,8,113.13,5,122.51,5,3,2,4,3,1,0,0,0,0,0,1,1,1,1,1,1,5,1,0,100,3,4,100,3,1,1,1,1,68.14,3,70.12,4,62.43,4,1721.0,44496,17776.699999999997,0
0,29148,29148,1184,1,6,1,1,877,0,1,3,1,71,4,9,1,1,1,4,2,1,3,1,71,2,6,5,2,1,1,1,3,3,4,6,1,0,0,31169,87,377,677,43,0,0,5,875,877,1,1,1,1,6,3,2,2,1,1,1,1,2,0,1,0,2,4,6,6,5,6,5,3,3,2,2,3,3,3,-9,1,1,1,1,1,1,1,1,-9,-9,5,3,1,1,5,6,2,1,6,6,2,9,2,1,1,1,0,0.0,-9.0,-9.0,34206.25,4,-9.0,-9,2,35628.25,35628.25,35628.25,1,-9,300000.0,5,622.4663461538462,3,0,622.4663461538462,4,0,0,0,0,-9.0,4,4,1,1,6,6,5,4,6,100.22,4,105.58,4,2,2,4,4,1,0,0,0,0,0,2,1,1,2,1,1,4,1,1,250,4,6,250,4,2,1,1,3,70.88,4,70.78,3,67.317,4,1184.0,29148,17239.699999999997,0
0,29563,43876,1076,1,6,1,1,1859,0,1,3,1,75,5,6,1,1,1,5,1,1,2,1,75,3,1,2,3,2,2,0,1,3,3,9,0,0,8400,45653,120,272,632,51,0,0,8,1854,1859,1,1,1,1,9,2,4,3,1,2,2,2,3,1,1,2,1,2,2,2,2,1,2,1,1,5,1,1,1,1,0,0,0,0,2,2,1,2,2,-9,-9,3,2,2,2,3,4,2,4,3,3,1,7,1,2,1,2,0,161.5384615384615,-9.0,-9.0,45652.6,4,-9.0,-9,2,55844.6,55844.6,55844.6,2,-9,50000.0,2,702.8141025641025,4,0,568.1987179487179,3,0,0,0,0,-9.0,7,7,2,2,4,4,4,4,2,76.72,3,78.96,3,3,2,4,2,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,100,3,4,-8,-8,1,1,1,1,75.15,4,64.13,3,75.124,3,1076.0,29563,17131.699999999997,0
0,45109,50677,715,1,9,1,1,787,0,0,3,1,82,5,9,1,1,1,4,1,1,1,1,82,5,5,3,2,1,2,0,1,3,2,10,0,0,5568,52189,96,135,438,45,0,0,8,787,787,1,1,1,1,10,3,4,5,5,9,4,4,2,0,2,2,1,2,3,-9,3,5,3,1,1,2,0,1,-9,-9,0,0,-9,0,1,-9,2,2,2,-9,-9,3,2,2,2,3,4,2,4,4,4,2,9,1,2,1,2,0,107.0769230769231,-9.0,-9.0,28149.0,3,-9.0,-9,2,33245.0,33245.0,63245.0,2,-9,-88888888.0,-8,974.7692307692308,5,0,867.6923076923077,5,0,0,0,0,-9.0,7,7,2,2,7,6,5,4,2,50.96,2,52.46,2,4,2,4,4,1,0,0,0,0,0,2,1,1,2,1,1,4,1,1,-9,-9,-9,-9,-9,1,1,1,2,81.77,4,80.73,2,85.683,2,715.0,45109,16770.699999999997,0
0,34091,50665,1225,1,7,1,1,1236,0,1,3,1,78,4,9,1,1,1,5,1,1,3,1,78,3,1,3,3,1,1,0,1,3,5,1,0,0,9756,52601,107,405,664,49,0,0,8,1235,1236,1,1,1,1,1,1,1,3,1,2,2,2,3,1,1,1,1,2,3,3,3,1,3,2,1,1,6,1,1,1,0,0,0,0,1,1,2,1,1,-9,-9,4,3,2,2,4,5,2,1,3,4,2,3,1,2,1,1,0,187.6153846153846,-9.0,-9.0,52600.5999,5,-9.0,-9,2,65607.1,65607.1,65607.1,2,-9,40000.0,1,811.1474342948718,4,0,654.801280448718,4,0,0,0,0,-9.0,4,4,1,1,7,6,5,4,6,111.59,5,116.56,5,2,2,4,3,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,350,4,6,350,4,1,1,1,2,78.26,4,78.51,3,76.594,3,1225.0,34091,17280.699999999997,0
0,30697,30697,1278,1,6,1,1,1729,0,1,4,2,62,4,8,1,1,1,1,2,1,3,2,62,2,6,5,2,1,1,1,3,3,5,7,0,0,0,32970,154,490,590,44,0,0,6,1725,1729,1,1,1,1,7,3,4,2,1,1,1,1,2,0,1,0,2,4,6,5,5,6,5,3,3,2,6,3,3,3,1,1,0,1,1,1,1,1,1,-9,-9,5,4,1,1,5,7,2,1,8,8,2,9,2,1,1,1,0,0.0,-9.0,-9.0,32769.9999,3,-9.0,-9,2,36352.5,36352.5,36352.5,2,-9,425000.0,5,590.2115365384616,3,0,590.2115365384616,4,0,0,0,0,-9.0,4,4,1,1,5,5,5,4,6,106.77,4,111.91,5,2,2,4,3,1,0,0,0,0,0,2,1,1,3,1,1,1,1,1,150,4,5,150,4,2,1,1,3,61.58,3,62.08,4,53.724,5,1278.0,30697,17333.699999999997,0
0,0,-357,719,1,1,1,1,6693,0,1,2,1,75,2,4,1,1,1,5,4,3,3,1,70,6,5,3,1,1,1,1,3,4,3,8,0,1,6600,938,76,348,257,38,1,1,1,5249,6693,3,3,2,1,8,2,3,6,6,10,5,5,1,0,1,0,1,2,3,-9,3,5,3,6,3,2,0,4,-9,-9,1,0,-9,0,1,-9,1,-9,-9,-9,1,5,3,1,1,5,6,2,3,5,-9,3,9,4,3,2,1,0,-9.0,126.9230769230769,126.9230769230769,12506.0,1,0.0,2,2,12506.0,12506.0,12506.0,2,1,-99999999.0,-9,321.0677382319173,1,1,152.0557029177719,1,1,0,0,0,-9.0,2,2,1,1,2,2,2,2,8,73.53999999999999,3,78.66,3,2,2,4,2,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,150,4,5,150,4,4,2,6,4,69.79,3,70.2,3,66.995,4,719.0,0,16774.699999999997,0
0,33631,19506,1108,1,7,1,1,2171,0,1,4,2,59,3,5,1,1,1,5,2,1,2,2,59,7,7,6,1,1,2,1,3,3,3,4,0,0,0,20797,75,594,403,37,0,0,3,2168,2171,1,1,1,1,4,1,1,7,7,11,6,6,1,0,1,0,2,4,6,-9,6,7,6,3,3,2,0,3,-9,-9,-9,1,-9,1,1,-9,2,1,1,-9,-9,5,3,1,1,5,7,2,2,1,1,2,2,2,1,1,2,0,0.0,-9.0,-9.0,20497.0,2,-9.0,-9,2,22365.0,22365.0,22365.0,2,-9,240000.0,5,560.1607347876004,3,0,647.0822281167109,4,0,0,0,0,-9.0,3,3,1,1,3,3,3,3,9,81.54,3,87.34,3,2,2,4,3,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,50,2,3,50,2,2,1,1,3,58.87,3,59.97,4,54.937,4,1108.0,33631,17163.699999999997,0
0,55034,78148,1761,1,9,1,1,1004,0,0,4,2,57,3,4,1,1,1,5,4,1,2,2,57,2,5,5,3,1,2,0,3,3,5,8,0,0,0,80430,135,851,724,51,0,0,10,992,1004,1,1,1,1,8,2,3,2,1,4,1,1,3,0,1,1,2,3,5,5,4,5,5,3,3,-8,2,3,3,3,0,0,0,0,1,1,1,1,1,-9,-9,4,3,2,2,4,7,2,2,7,7,2,9,2,1,1,2,0,0.0,-9.0,-9.0,59789.9999,5,-9.0,-9,2,68237.5,68237.5,93237.5,2,-9,750000.0,5,1129.410062174667,5,0,1057.827734290358,5,0,0,0,0,-9.0,3,3,1,1,2,2,2,2,8,113.38,5,119.47,5,2,1,3,3,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,100,3,4,100,3,4,2,5,4,57.34,3,57.2,4,48.705,5,1761.0,55034,17816.699999999997,0
0,49574,49574,1348,1,9,1,1,1517,0,0,4,2,58,2,5,1,1,1,1,1,1,3,2,58,1,5,4,2,1,2,0,1,3,3,6,0,0,0,50786,209,510,586,43,0,0,8,1513,1517,1,1,1,1,6,3,2,1,1,1,1,1,2,0,1,2,1,3,4,3,4,5,4,1,1,3,2,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,5,3,1,1,5,5,2,3,6,6,2,9,2,1,1,2,0,0.0,-9.0,-9.0,50785.5,5,-9.0,-9,2,63537.5,63537.5,63537.5,2,-9,180000.0,4,953.4903846153846,5,0,953.4903846153846,5,0,0,0,0,-9.0,2,2,1,1,3,3,3,3,9,76.76,3,81.65,3,2,2,4,1,1,0,0,0,0,0,2,1,1,3,1,1,1,1,1,200,4,6,200,4,1,1,2,1,58.0,3,59.07,4,50.571,5,1348.0,49574,17403.699999999997,0
